Finding,Assignee,Status,CSP,Severity,Tier,EnvType,EnvFriendlyName,EnvId,CreatedTime,FindingId,FindingIdShort,Region,ExecutionTeam,EstEffort,Tags
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-apigee-prj-438920,355840500596,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/a5cb49d3f56520082e0d0926613184cc,a5cb49d3f565,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-dev,67757115858,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/a806217c375c4f610831f12a4cadb839,a806217c375c,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/a81e546b55d8b12370d96c6546a70ca7,a81e546b55d8,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-qa,354026643223,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/a8d91fd909e379184cf7099b8c40e1d5,a8d91fd909e3,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_MONGODB_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 27017-2,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/a9ffea98301cebb0ccbee5258d45142d,a9ffea98301c,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hma-ss-net-hst-lqtm,440155619262,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/ab65b926da5b0b88879e572494e982e2,ab65b926da5b,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_DNS_PORT: Firewall rules that allow connections from all IP addresses on TCP port 53 or UD,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/abc43e62c4d0fe8de19422a9dab98aa8,abc43e62c4d0,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_TELNET_PORT: Firewall rules that allow connections from all IP addresses on TCP port 23 may e,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/ad75020638cd7a328f6536322c11915c,ad75020638cd,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 1,Prod,hma-smartchat-prod,1036721831730,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/ae69e05f0f3d7cd4b873d421f3f02010,ae69e05f0f3d,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-qa,354026643223,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/aec63ca5cbd73ea34afd18331c7644d6,aec63ca5cbd7,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Non-Prod,nprd-hma-ss-apigee-prj-apgy,1064582622206,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/affbefd5570c932a8fb2f605ae80f707,affbefd5570c,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_POP3_PORT: Firewall rules that allow connections from all IP addresses on TCP port 110 may ,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b05908557b2f67c0467ded2784490a83,b05908557b2f,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
"SSL_NOT_ENFORCED: To avoid leaking sensitive data in transit through unencrypted communications, a",,not started,GCP,High,Tier 1,Prod,hma-smartchat-prod,1036721831730,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b153abed58164c1b61b6361096a24d4b,b153abed5816,us-central1,GCP Platform Ops,0.5,"cis:6.4; iso:A.13.2.1,A.14.1.3,A.8.2.3; nist:SC-7; pci:4.1"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,qa-hma-ss-net-hst-lqtm,960311583606,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b16fa63e8cf2f494d759b0a42fd238f4,b16fa63e8cf2,global,GCP Platform Ops,1.0,pci:1.2.1
"OPEN_ELASTICSEARCH_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 9200, 9",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b1e4a1d9e224664302c29cfcf4861c16,b1e4a1d9e224,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b239960eac8a253c80c36fc0d03c67ac,b239960eac8a,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Non-Prod,nprd-hma-ss-ext-tran-prj-iopm,1089263199617,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b3ba86c79a824971999add412ff501f9,b3ba86c79a82,global,GCP Platform Ops,1.0,pci:1.2.1
"OPEN_CASSANDRA_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 7000, 7",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b43d0e179b69c8a283fbe88aeb348d53,b43d0e179b69,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hma-ss-apigee-prj-apgz,709989210868,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b4ff392c84134e8962fa146084c079e5,b4ff392c8413,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-apigee-prj-438920,355840500596,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b5005678ad0cc9b28b51e7a90564d623,b5005678ad0c,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_CISCOSECURE_WEBSM_PORT: Firewall rules that allow connections from all IP addresses on TCP port 9090 may,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/b68ceedf87affb8e117de99a0c9e5c8f,b68ceedf87af,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
"SSL_NOT_ENFORCED: To avoid leaking sensitive data in transit through unencrypted communications, a",,not started,GCP,High,Tier 2,Non-Prod,hma-smartchat-qa,354026643223,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/ba123aae116b36e07ea2a42d8cce6e35,ba123aae116b,us-central1,GCP Platform Ops,0.5,"cis:6.4; iso:A.13.2.1,A.14.1.3,A.8.2.3; nist:SC-7; pci:4.1"
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/baefa33e4565cb1e87b20c34f33e68dd,baefa33e4565,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/baf580f7e9b2494974edf1b829076216,baf580f7e9b2,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_POSTGRESQL_PORT: Firewall rules that allow connections from all IP addresses on TCP port 5432 may,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/bd2c8beda44d92fd488a7026a7ca6da5,bd2c8beda44d,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_DNS_PORT: Firewall rules that allow connections from all IP addresses on TCP port 53 or UD,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/becb4be3ab5459d780038eca437e449a,becb4be3ab54,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hmna-ss-net-hst,142911991829,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/bff332552ebdfa92b720f8fd38cdfa71,bff332552ebd,global,GCP Platform Ops,1.0,pci:1.2.1
"SSL_NOT_ENFORCED: To avoid leaking sensitive data in transit through unencrypted communications, a",,not started,GCP,High,Tier 1,Prod,hma-smartchat-prod,1036721831730,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/c3145c3c9100c863d4d8bbccd0f3b659,c3145c3c9100,us-west2,GCP Platform Ops,0.5,"cis:6.4; iso:A.13.2.1,A.14.1.3,A.8.2.3; nist:SC-7; pci:4.1"
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 2,Non-Prod,dev-hmna-ss-net-hst,984272137245,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/c4d540b23e459b34b5e8e18b3ef2e751,c4d540b23e45,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hma-ss-net-hst-lqtm,440155619262,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/c707b7956826ab04f67dba74d7e854ea,c707b7956826,global,GCP Platform Ops,1.0,pci:1.2.1
"OPEN_LDAP_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 389, 63",,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/c71e9afc56fa79d747d42308f2117614,c71e9afc56fa,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hmna-ss-ext-tran-prj,118142118096,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/c7b0f01728366791b0aba3a30adf526c,c7b0f0172836,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Non-Prod,nprd-hma-ss-ext-tran-prj-iopm,1089263199617,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/cd8ef6299cb2ddf51d8ee0cef477baa5,cd8ef6299cb2,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,dev-hmna-ss-net-hst,984272137245,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/cdf0dbddcf2a82655068da726b0d474f,cdf0dbddcf2a,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hmna-ss-apigee-prj,436263792242,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/d0464dda584bf72cb44f0d35b2b2a805,d0464dda584b,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 1,Prod,mapupdate-download,368974679009,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/d3de6c432f42c2ea64917a56a244793b,d3de6c432f42,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; iso:A.13.1.1; soc2:CC6.6.1,CC6.6.4; cis-controls:4.4,4.5"
OPEN_MYSQL_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3306 may,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/d432f286017d10b372aeec463a9ef464,d432f286017d,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-apigee-prj-438920,355840500596,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/d4f0a2531d8e70557ecc4bdff66dc474,d4f0a2531d8e,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_MYSQL_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3306 may,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/d82a067f7c5c5fb14764377614ab490d,d82a067f7c5c,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-ext-tran-prj,928180777819,2025-07-04,organizations/654662756615/sources/12847993626701635096/findings/d84a5f535274f6f6caffbbcebf4ca09e,d84a5f535274,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 2,Non-Prod,dev-hmna-ss-net-hst,984272137245,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e065eda1acc807cf7fa9514c833a65c4,e065eda1acc8,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,stage-hma-ss-net-hst-lqtm,644141693480,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e2302b41563115644abdf023044f0574,e2302b415631,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e3438d324acd40909b97fd1d375adef8,e3438d324acd,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Non-Prod,nprd-hmna-ss-apigee-prj-438920,355840500596,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e4459a2e75c7a358a879eb0856b4df61,e4459a2e75c7,global,GCP Platform Ops,1.0,pci:1.2.1
"OPEN_CASSANDRA_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 7000, 7",,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e52de81b34a3df72dfddada4b08752fa,e52de81b34a3,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,qa-hma-ss-net-hst-lqtm,960311583606,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e54e867736770c838d50183be42173f8,e54e86773677,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,prod-hma-ss-apigee-prj-apgz,709989210868,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e5a9839ac7faea9ccf77f7d467cc9a2d,e5a9839ac7fa,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e5c8cfe0610f8d73e7e0b28b87c77ce3,e5c8cfe0610f,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; iso:A.13.1.1; soc2:CC6.6.1,CC6.6.4; cis-controls:4.4,4.5"
OPEN_SSH_PORT: Firewall rules that allow connections from all IP addresses on TCP port 22 or SC,,not started,GCP,High,Tier 2,Non-Prod,hma-dsa-dev,273589716040,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e5ef9a7f5466fbca03450b1dbde526f7,e5ef9a7f5466,global,GCP Platform Ops,0.5,"cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis:3.6; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_DIRECTORY_SERVICES_PORT: Firewall rules that allow connections from all IP addresses on TCP port 445 or U,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/e6d6699d7491f295d953cb229f62feae,e6d6699d7491,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
OPEN_RDP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 3389 or ,,not started,GCP,High,Tier 1,Prod,hma-smartchat-pre-prod,277070747877,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/ecb5bb26ed28e516805f50a15f5438d1,ecb5bb26ed28,global,GCP Platform Ops,0.5,"cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis:3.7; cis-controls:4.4,4.5; iso:A.13.1.1; nist:SC-7; nist800-53:CA-9,SC-7; pci:1.2.1; pci-dss:1.2.1,1.4.1; soc2:CC6.6.1,CC6.6.4"
OPEN_REDIS_PORT: Firewall rules that allow connections from all IP addresses on TCP port 6379 may,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/f19001f741268ec786ac4f58107a3af5,f19001f74126,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 1,Prod,hma-smartchat-prod,1036721831730,2025-01-09,organizations/654662756615/sources/12847993626701635096/findings/f51cfefaf72278fde11c37cbb9312496,f51cfefaf722,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_FIREWALL: Firewall rules that allow connections from all IP addresses or on all ports may ,,not started,GCP,High,Tier 2,Non-Prod,hma-ss-vpn-transit-prj-wqan,603757899186,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/f7486181466239abed91447b3e7a460d,f74861814662,global,GCP Platform Ops,1.0,pci:1.2.1
OPEN_MONGODB_PORT: Firewall rules that allow connections from all IP addresses on TCP ports 27017-2,,not started,GCP,High,Tier 1,Prod,mapnsoft-website,703979803934,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/f8bd3fa9e7773b4885dc9f23c580afc1,f8bd3fa9e777,global,GCP Platform Ops,0.5,nist:SC-7; pci:1.2.1; iso:A.13.1.1
OPEN_HTTP_PORT: Firewall rules that allow connections from all IP addresses on TCP port 80 may e,,not started,GCP,High,Tier 2,Prod,hma-vpn,480974026585,2024-11-20,organizations/654662756615/sources/12847993626701635096/findings/fead65c88ce86fe4778ed55808c1ba72,fead65c88ce8,global,GCP Platform Ops,0.5,iso:A.13.1.1; nist:SC-7; pci:1.2.1
UNUSED_IAM_ROLE: The IAM role listed here has not been used in the last 90 days. Please remove or,,not started,GCP,High,Tier 2,Prod,inf-ss-secret-prj-ajko,463419110936,2025-04-04,organizations/654662756615/sources/15011995154643035932/findings/018648ce79cf4006bf53d8bf70a920f4,018648ce79cf,global,CCoE,0.5,category:UNUSED_IAM_ROLE
UNUSED_IAM_ROLE: The IAM role listed here has not been used in the last 90 days. Please remove or,,not started,GCP,High,Tier 2,Non-Prod,stg-hma-dsa-hcom-svc-ioup,1077455333834,2025-04-04,organizations/654662756615/sources/15011995154643035932/findings/0315c57d097843338b8ea82daf8c0e74,0315c57d0978,global,CCoE,0.5,category:UNUSED_IAM_ROLE
UNUSED_IAM_ROLE: The IAM role listed here has not been used in the last 90 days. Please remove or,,not started,GCP,High,Tier 2,Non-Prod,inf-ss-nprd-mon-prj-zxmt,994818733499,2024-11-22,organizations/654662756615/sources/15011995154643035932/findings/07234da2b7964e7fbd9620b830e25175,07234da2b796,global,CCoE,0.5,category:UNUSED_IAM_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 1,Non-Prod,nprd-hma-ss-apigee-prj-apgy,1064582622206,2024-11-21,organizations/654662756615/sources/15011995154643035932/findings/0903dd86bda84031a8721007939414db,0903dd86bda8,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
UNUSED_IAM_ROLE: The IAM role listed here has not been used in the last 90 days. Please remove or,,not started,GCP,High,Tier 2,Prod,hma-ss-log-prj-mzpy,871436727827,2025-04-04,organizations/654662756615/sources/15011995154643035932/findings/0ca1cc3f82954165b79dd8e9f537d223,0ca1cc3f8295,global,CCoE,0.5,category:UNUSED_IAM_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 2,Prod,hmna-ss-billing-prj,555238025488,2025-11-18,organizations/654662756615/sources/15011995154643035932/findings/1053c03180a84137b9d338b55b72fc99,1053c03180a8,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 2,Non-Prod,stage-hma-ss-net-hst-lqtm,644141693480,2024-11-22,organizations/654662756615/sources/15011995154643035932/findings/18ebb1339d434230a530fa98926e97ce,18ebb1339d43,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 2,Non-Prod,stg-hma-bl4b-apg-svc-mhyt,288029709467,2025-04-07,organizations/654662756615/sources/15011995154643035932/findings/1b522aeafa2c4ab18b2866e1d1390f5d,1b522aeafa2c,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
IAM_ROLE_HAS_EXCESSIVE_PERMISSIONS: There are one or more excessive permissions granted to one or more identities on,,not started,GCP,High,Tier 1,Prod,hma-smartchat-pre-prod,277070747877,2024-11-21,organizations/654662756615/sources/15011995154643035932/findings/1e80920f7e0344ceae69a3919cca922f,1e80920f7e03,global,CCoE,1.0,category:IAM_ROLE_HAS_EXCESSIVE_PERMISSIONS
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 2,Prod,inf-ss-secret-prj-ajko,463419110936,2025-04-04,organizations/654662756615/sources/15011995154643035932/findings/24f56497cea74b1aa1298c08d73c0aef,24f56497cea7,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 1,Prod,sage-buttress-225502,1041412381318,2024-11-20,organizations/654662756615/sources/15011995154643035932/findings/286bf5eff071433fa4b64dab760c4436,286bf5eff071,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 1,Prod,prod-hmna-ss-apigee-prj,436263792242,2024-12-06,organizations/654662756615/sources/15011995154643035932/findings/31a7c967656840ae86e69505e1da71f4,31a7c9676568,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
SERVICE_AGENT_GRANTED_BASIC_ROLE: IAM recommender detected that a service agent was granted one of the basic IAM r,,not started,GCP,High,Tier 2,Non-Prod,dev-hma-dsa-hcom-svc-ioup,431972568011,2025-04-04,organizations/654662756615/sources/15011995154643035932/findings/31abbba1ae2e4e04bd69e0556234b78d,31abbba1ae2e,global,CCoE,1.0,category:SERVICE_AGENT_GRANTED_BASIC_ROLE
